run_id,scenario,phase,src_id,field_observer_model,engineer_model,model_class,observer_model,postmortem,round_time_budget_seconds,random_seed,history,rounds_after_swap,total_rounds,round_success_count,round_success_after_resume,perplexity,english_ngram_surprisal,message_entropy,mcm,labels
veyru/1781777667,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,3,0.0,6.045942662556966,2.955502947870806,3.5979340299379534,76.47058823529412,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478524|ordered_easy_rounds
veyru/1781777724,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,4,0.09090909090909091,6.154663455486298,2.8843293018741556,3.595753233608183,71.56666666666666,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478524|ordered_easy_rounds
veyru/1781782009,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,6,0.2727272727272727,6.790376328873909,2.7910370772052113,3.2715148707772572,57.93,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478524|ordered_easy_rounds
veyru/1781782021,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,5,0.18181818181818182,6.720783204917448,2.888451423482385,3.3128642507337758,56.802083333333336,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478524|ordered_easy_rounds
veyru/1781782031,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,6,0.2727272727272727,6.543069669935439,2.877557158730107,3.291160540412358,55.91588785046729,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478524|ordered_easy_rounds
veyru/1781788567,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,6,0.2727272727272727,6.619632730881373,2.9290288896025376,3.2447819634189727,57.055045871559635,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780478524|ordered_easy_rounds
veyru/1781788691,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,6,0.2727272727272727,6.629764947024259,2.9428840659902464,3.279170682583699,58.81188118811881,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780478524|ordered_easy_rounds
veyru/1781788709,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,5,0.18181818181818182,6.613574336556828,2.906893953060388,3.260162742584999,59.16,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780478524|ordered_easy_rounds
veyru/1781798305,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,7,0.36363636363636365,6.750934226538545,2.9392683197508385,3.2858656161479787,57.839622641509436,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780478524|ordered_easy_rounds
veyru/1781798313,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,6,0.2727272727272727,6.72697055208814,2.851115030164951,3.2893864080517505,57.75728155339806,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780478524|ordered_easy_rounds
veyru/1781798315,veyru,replace_llama,veyru/1780478524,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,5,0.18181818181818182,6.697698571708765,2.9107291281036636,3.3221116428976654,59.83168316831683,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780478524|ordered_easy_rounds
veyru/1780478844,veyru,baseline,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,,True,250,False,,,15,11,,6.761728754043579,2.9134317966547045,3.402375881136804,45.303030303030305,protocol_learnability|phase=baseline|budget=250|model=opus47|rc=15|ordered_easy_rounds
veyru/1781777723,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,11,0.09090909090909091,6.330567571181286,2.902208801268297,3.709377443942134,63.03260869565217,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780478844|ordered_easy_rounds
veyru/1781777762,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.0,6.381748411390516,2.88101135344595,3.6779927063932862,58.5531914893617,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780478844|ordered_easy_rounds
veyru/1781777771,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.0,6.421890290935388,2.883111607875667,3.6521275825279558,55.883495145631066,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780478844|ordered_easy_rounds
veyru/1781782048,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,11,0.09090909090909091,6.58685567119334,2.9773867548496034,3.6599961103220724,46.324561403508774,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780478844|ordered_easy_rounds
veyru/1781782081,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,12,0.18181818181818182,6.965946475278984,2.910010610315074,3.5438972015619106,41.29059829059829,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780478844|ordered_easy_rounds
veyru/1781782084,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,10,0.0,6.210072973500127,2.7957060350995455,3.6345682939242727,75.17073170731707,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780478844|ordered_easy_rounds
veyru/1781788796,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,13,0.2727272727272727,7.075171419552395,2.859050272806595,3.2234389859098944,35.51428571428571,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780478844|ordered_easy_rounds
veyru/1781788804,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,12,0.18181818181818182,7.135894352535032,2.9442564190411455,3.358796006271085,42.04477611940298,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780478844|ordered_easy_rounds
veyru/1781788821,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,14,0.36363636363636365,7.177307303233813,2.9515025719981187,3.2665030461831903,38.976,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780478844|ordered_easy_rounds
veyru/1781798339,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,13,0.2727272727272727,7.205467120255574,2.875282237951771,3.2431354453606667,36.08888888888889,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780478844|ordered_easy_rounds
veyru/1781798348,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,14,0.36363636363636365,7.096733741592943,2.98177735377545,3.3178716313447554,36.74657534246575,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780478844|ordered_easy_rounds
veyru/1781798469,veyru,replace_llama,veyru/1780478844,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,13,0.2727272727272727,7.069599772399327,2.982357031802876,3.4514351311376106,42.37593984962406,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780478844|ordered_easy_rounds
veyru/1780478990,veyru,baseline,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,,True,250,False,,,15,5,,6.694667458534241,2.9485240650133044,2.965680669563069,54.20634920634921,protocol_learnability|phase=baseline|budget=250|model=opus47|rc=15|ordered_easy_rounds
veyru/1781777787,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,5,0.0,5.973117814745222,2.835420827398246,3.3674161674473795,68.31111111111112,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780478990|ordered_easy_rounds
veyru/1781777859,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,5,0.0,6.130778199150448,2.808538711462377,3.3515575195569887,76.09638554216868,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780478990|ordered_easy_rounds
veyru/1781777943,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,5,0.0,6.260515697931839,2.8628217970426832,3.299031911805573,76.54320987654322,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780478990|ordered_easy_rounds
veyru/1781782158,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,5,0.0,6.546140868708773,2.983417260404352,2.7077028293442904,51.166666666666664,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780478990|ordered_easy_rounds
veyru/1781782218,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,5,0.0,6.231414071975216,2.975589274341046,2.8776275521936,48.24742268041237,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780478990|ordered_easy_rounds
veyru/1781782263,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,5,0.0,6.589777387421707,3.0143730115203384,2.779555932605549,52.15841584158416,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780478990|ordered_easy_rounds
veyru/1781788915,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,6,0.09090909090909091,6.793409427007039,3.014681334050379,2.7249108070227748,45.378787878787875,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780478990|ordered_easy_rounds
veyru/1781788942,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,5,0.0,6.7080225603921075,3.2259790414400693,2.515895822034061,42.65909090909091,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780478990|ordered_easy_rounds
veyru/1781789171,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,6,0.09090909090909091,6.781390673493686,3.02937666281916,2.696617134969639,45.798449612403104,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780478990|ordered_easy_rounds
veyru/1781798506,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,6,0.09090909090909091,6.720483185588449,3.3670892400953085,2.5269644279669503,40.142857142857146,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780478990|ordered_easy_rounds
veyru/1781798702,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,7,0.18181818181818182,6.725412279367447,3.2884229977189907,2.610527630433545,42.99264705882353,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780478990|ordered_easy_rounds
veyru/1781798799,veyru,replace_llama,veyru/1780478990,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,7,0.18181818181818182,6.768217584065028,3.1607597494341864,2.6540414799425274,44.63934426229508,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780478990|ordered_easy_rounds
veyru/1780479757,veyru,baseline,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,,True,250,False,,,15,3,,6.916061428877024,4.302867447907057,3.392128900119185,45.753846153846155,protocol_learnability|phase=baseline|budget=250|model=sonnet|rc=15|ordered_easy_rounds
veyru/1781777972,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,3,0.0,6.704477325562508,3.89859561788796,3.584267297594543,47.369369369369366,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780479757|ordered_easy_rounds
veyru/1781778005,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,4,0.09090909090909091,6.799412926423897,3.603396153014847,3.639871827359248,49.773109243697476,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780479757|ordered_easy_rounds
veyru/1781778099,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,3,0.0,6.716759294622085,3.7821988115311265,3.6403998540203903,56.91089108910891,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780479757|ordered_easy_rounds
veyru/1781782467,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,5,0.18181818181818182,6.706018277218467,3.7414040152842074,3.600995998808256,43.31192660550459,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780479757|ordered_easy_rounds
veyru/1781782477,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,3,0.0,6.929857899925926,4.44687001477144,3.0942850469788614,34.92198581560284,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780479757|ordered_easy_rounds
veyru/1781782500,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,7,0.36363636363636365,6.773551533438942,3.816059615395401,3.618257767508043,40.5655737704918,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780479757|ordered_easy_rounds
veyru/1781789260,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,7,0.36363636363636365,7.025613531153253,4.516695691958088,3.2602696973322103,39.166666666666664,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780479757|ordered_easy_rounds
veyru/1781789545,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,4,0.09090909090909091,7.057649730500721,4.7711691927552,3.1137495127451853,36.50714285714286,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780479757|ordered_easy_rounds
veyru/1781789658,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,4,0.09090909090909091,7.082895200186913,4.5981825581446465,3.2358034116481895,36.75714285714286,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780479757|ordered_easy_rounds
veyru/1781798806,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,4,0.09090909090909091,6.64543748116708,4.021705665900322,3.4856546203147873,40.0703125,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780479757|ordered_easy_rounds
veyru/1781799222,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,4,0.09090909090909091,7.118093041812672,4.541281199604342,3.280292226275784,39.15503875968992,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780479757|ordered_easy_rounds
veyru/1781799223,veyru,replace_llama,veyru/1780479757,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,5,0.18181818181818182,6.736757528214228,4.061758902727125,3.4265440943369776,40.16129032258065,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780479757|ordered_easy_rounds
veyru/1780480309,veyru,baseline,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,,True,250,False,,,15,11,,7.408598648177253,3.5431911930341737,3.0382915205268524,24.904109589041095,protocol_learnability|phase=baseline|budget=250|model=opus47|rc=15|ordered_easy_rounds
veyru/1781778141,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.0,6.9066112518310545,3.2499477936967907,3.4289494891499115,48.84375,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780480309|ordered_easy_rounds
veyru/1781778232,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.0,6.651094286782401,3.1727605257416043,3.443763544194806,49.264150943396224,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780480309|ordered_easy_rounds
veyru/1781778233,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.0,6.581569043957457,3.164257741923874,3.4255597387374888,52.44444444444444,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780480309|ordered_easy_rounds
veyru/1781782526,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,12,0.18181818181818182,7.4457453138688034,3.2328712275505254,3.043851486685751,28.291970802919707,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780480309|ordered_easy_rounds
veyru/1781782561,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,12,0.18181818181818182,7.188972520490065,3.183597511934225,2.9671592946117973,29.104166666666668,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780480309|ordered_easy_rounds
veyru/1781782573,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,11,0.09090909090909091,7.523421984705432,3.264164694119928,2.9022855059113644,26.958904109589042,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780480309|ordered_easy_rounds
veyru/1781789671,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,12,0.18181818181818182,7.531519222259521,3.349207516957957,2.9657249783637663,29.726027397260275,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780480309|ordered_easy_rounds
veyru/1781789747,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,11,0.09090909090909091,7.569239739448793,3.2700962844809665,2.839506263949605,24.06875,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780480309|ordered_easy_rounds
veyru/1781789915,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,12,0.18181818181818182,7.386309547278717,3.341113628754658,3.013377107713864,32.38636363636363,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780480309|ordered_easy_rounds
veyru/1781799241,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,10,0.0,7.361661081883445,3.5837607588011693,2.963886002453441,21.214285714285715,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780480309|ordered_easy_rounds
veyru/1781799244,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,11,0.09090909090909091,7.335994107906635,3.2554037599012897,2.9843959020833455,30.27891156462585,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780480309|ordered_easy_rounds
veyru/1781799253,veyru,replace_llama,veyru/1780480309,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,12,0.18181818181818182,7.275113492715554,3.2221247514663744,3.0241587754882953,32.584,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780480309|ordered_easy_rounds
veyru/1780598092,veyru,baseline,veyru/1780598092,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,9,,7.010550604926215,2.8361118233051226,3.4814551999107572,48.12698412698413,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781777855,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,9,0.09090909090909091,6.679784701629118,2.738263327278611,3.5476894757182764,56.8494623655914,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780598092|ordered_easy_rounds
veyru/1781777857,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,8,0.0,6.819859848022461,2.8367190236037545,3.73207716607072,53.74,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780598092|ordered_easy_rounds
veyru/1781777860,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,8,0.0,6.654921126622026,2.8330220869355496,3.6515170279168863,64.64516129032258,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780598092|ordered_easy_rounds
veyru/1781781248,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,8,0.0,6.952349048614502,2.8463152672409824,3.4642441589843265,42.136,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780598092|ordered_easy_rounds
veyru/1781781492,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,9,0.09090909090909091,7.1731819753293635,2.854309697650214,3.4062371362329493,37.06122448979592,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780598092|ordered_easy_rounds
veyru/1781781517,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,11,0.2727272727272727,7.044049802373667,2.8490999253887983,3.472381570095637,41.208,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780598092|ordered_easy_rounds
veyru/1781784103,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,9,0.09090909090909091,7.529829611820457,2.7253996195898864,3.214055905960216,35.791666666666664,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780598092|ordered_easy_rounds
veyru/1781784419,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,12,0.36363636363636365,7.33780248318949,2.7414433715459183,3.4409862747792257,40.608,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780598092|ordered_easy_rounds
veyru/1781784558,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,10,0.18181818181818182,7.272550890662453,2.787378429944624,3.4077200700900008,39.527272727272724,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780598092|ordered_easy_rounds
veyru/1781789549,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,9,0.09090909090909091,7.33211004967783,2.6788345201407404,3.106110199248189,34.88622754491018,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780598092|ordered_easy_rounds
veyru/1781789667,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,10,0.18181818181818182,7.404891926901681,2.7609906928297487,3.3251124548352675,37.9375,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780598092|ordered_easy_rounds
veyru/1781789676,veyru,replace_llama,veyru/1780598092,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,10,0.18181818181818182,7.494834449556139,2.8170515225174113,3.229431041218291,35.56666666666667,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780598092|ordered_easy_rounds
veyru/1780598097,veyru,baseline,veyru/1780598097,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,11,,6.972741438792302,3.0186145135866513,3.141670985278713,41.54545454545455,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781777872,veyru,replace_llama,veyru/1780598097,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,10,0.0,6.447337816049765,2.931214208745669,3.467671217847127,54.84615384615385,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780598097|ordered_easy_rounds
veyru/1781777878,veyru,replace_llama,veyru/1780598097,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,10,0.0,6.551020441176016,2.9007779354949013,3.4437822111389127,63.90217391304348,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780598097|ordered_easy_rounds
veyru/1781777886,veyru,replace_llama,veyru/1780598097,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,10,0.0,6.403983652591705,2.9385185139302346,3.4031668327796267,59.53763440860215,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780598097|ordered_easy_rounds
veyru/1781781494,veyru,replace_llama,veyru/1780598097,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,10,0.0,7.172900992554504,3.1579824027015158,2.949426019217587,28.71153846153846,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780598097|ordered_easy_rounds
veyru/1781781499,veyru,replace_llama,veyru/1780598097,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,10,0.0,6.843204360897258,2.8504421706645635,3.015237698333284,36.520833333333336,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780598097|ordered_easy_rounds
