run_id,scenario,model,model_class,postmortem,round_time_budget_seconds,round_number,success,success_raw,note
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,3,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,4,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,5,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,6,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,7,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,8,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,9,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,10,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,11,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,12,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,13,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,14,1,1.0,stabilized
veyru/1777389523,veyru,claude-opus-4-7,closed,False,2000,15,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,1,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,2,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,3,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,4,0,0.0,"partial stages, not fully stabilized"
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,5,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,6,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,7,0,0.0,"partial stages, not fully stabilized"
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,8,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,9,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,10,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,11,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,12,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,13,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,14,1,1.0,stabilized
veyru/1777389528,veyru,claude-opus-4-7,closed,False,2000,15,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,1,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,2,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,3,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,4,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,5,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,6,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,7,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,8,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,9,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,10,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,11,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,12,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,13,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,14,1,1.0,stabilized
veyru/1777390451,veyru,claude-opus-4-7,closed,False,2000,15,1,1.0,stabilized
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,1,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,2,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,3,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,4,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,5,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,6,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,7,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,8,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,9,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,10,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,11,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,12,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,13,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,14,0,0.0,collapsed
veyru/1777663117,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,15,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,1,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,2,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,3,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,4,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,5,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,6,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,7,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,8,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,9,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,10,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,11,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,12,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,13,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,14,0,0.0,collapsed
veyru/1777663486,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,15,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,1,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,2,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,3,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,4,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,5,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,6,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,7,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,8,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,9,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,10,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,11,0,0.0,collapsed (partial stages)
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,12,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,13,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,14,0,0.0,collapsed
veyru/1777665398,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,15,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,1,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,2,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,3,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,4,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,5,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,6,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,7,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,8,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,9,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,10,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,11,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,12,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,13,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,14,0,0.0,collapsed
veyru/1777665707,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,15,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,1,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,2,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,3,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,4,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,5,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,6,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,7,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,8,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,9,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,10,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,11,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,12,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,13,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,14,0,0.0,collapsed
veyru/1777665744,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,15,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,1,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,2,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,3,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,4,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,5,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,6,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,7,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,8,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,9,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,10,0,0.0,collapsed (partial stages)
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,11,0,0.0,collapsed (partial stages)
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,12,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,13,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,14,0,0.0,collapsed
veyru/1777666603,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,150,15,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,1,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,2,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,3,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,4,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,5,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,6,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,7,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,8,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,9,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,10,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,11,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,12,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,13,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,14,0,0.0,collapsed
veyru/1777667877,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,15,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,1,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,2,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,3,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,4,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,5,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,6,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,7,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,8,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,9,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,10,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,11,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,12,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,13,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,14,0,0.0,collapsed
veyru/1777668042,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,15,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,1,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,2,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,3,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,4,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,5,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,6,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,7,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,8,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,9,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,10,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,11,0,0.0,collapsed (partial stages)
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,12,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,13,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,14,0,0.0,collapsed
veyru/1777668750,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,15,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,1,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,2,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,3,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,4,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,5,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,6,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,7,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,8,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,9,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,10,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,11,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,12,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,13,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,14,0,0.0,collapsed
veyru/1777887077,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,15,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,1,1,1.0,stabilized
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,2,1,1.0,stabilized
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,3,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,4,0,0.0,collapsed (partial stages)
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,5,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,6,1,1.0,stabilized
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,7,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,8,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,9,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,10,0,0.0,collapsed (partial stages)
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,11,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,12,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,13,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,14,0,0.0,collapsed
veyru/1777887091,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,15,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,1,1,1.0,stabilized
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,2,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,3,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,4,0,0.0,collapsed (partial stages)
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,5,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,6,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,7,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,8,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,9,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,10,0,0.0,collapsed (partial stages)
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,11,0,0.0,collapsed (partial stages)
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,12,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,13,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,14,0,0.0,collapsed
veyru/1777887106,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,15,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,1,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,2,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,3,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,4,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,5,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,6,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,7,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,8,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,9,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,10,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,11,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,12,0,0.0,collapsed (partial stages)
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,13,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,14,0,0.0,collapsed
veyru/1777890056,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,250,15,0,0.0,collapsed
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,1,1,1.0,stabilized
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,2,1,1.0,stabilized
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,3,1,1.0,stabilized
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,4,0,0.0,collapsed (partial stages)
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,5,0,0.0,collapsed
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,6,0,0.0,collapsed
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,7,0,0.0,collapsed (partial stages)
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,8,0,0.0,collapsed
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,9,0,0.0,collapsed (partial stages)
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,10,0,0.0,collapsed (partial stages)
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,11,0,0.0,collapsed (partial stages)
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,12,0,0.0,collapsed
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,13,0,0.0,collapsed
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,14,0,0.0,collapsed
veyru/1777890063,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,15,0,0.0,collapsed
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,1,0,0.0,collapsed
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,2,0,0.0,collapsed
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,3,1,1.0,stabilized
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,4,0,0.0,collapsed
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,5,0,0.0,collapsed (partial stages)
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,6,0,0.0,collapsed
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,7,0,0.0,collapsed (partial stages)
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,8,1,1.0,stabilized
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,9,0,0.0,collapsed
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,10,0,0.0,collapsed (partial stages)
veyru/1777890222,veyru,meta-llama/Llama-3.3-70B-Instruct,open,True,450,11,0,0.0,collapsed
